"Burgenland","Kaernten","Niederoesterreich","Oberoesterreich","Salzburg","Steiermark","Tirol","Vorarlberg","Wien","times","mod","weather"
0.735460832436546,0.730896820342918,0.685589885945173,0.755922038366037,0.892056541921254,0.808691794971886,0.706866210103826,0.651181569807133,0.691063469274815,2020-04-01,"Real Data","1"
0.602467925018904,0.614591145794051,0.547308899902487,0.748449892506907,0.834789493728148,0.714405184357792,0.672409121421079,0.570843809717894,0.536117983023585,2020-04-02,"Real Data","1"
0.502725114514278,0.581501085179909,0.49343233429731,0.751403884752474,0.836312578743177,0.77643789061219,0.697348419534827,0.718550248390882,0.460152163089259,2020-04-03,"Real Data","1"
0.730528510331323,0.849769041149206,0.74359094535301,0.874764252200763,0.866753255085471,0.838687621235197,0.834154977015639,0.716847945819795,0.733931861016143,2020-04-04,"Real Data","1"
0.739955922128803,0.742487145645383,0.722451987186007,0.75217490279775,0.823173433705464,0.773129713597367,0.721122719067624,0.768968259551207,0.728878087202567,2020-04-05,"Real Data","1"
0.680002582245691,0.703241357204486,0.672190129715734,0.800523444607412,0.777416485906199,0.700208928789195,0.722511165372521,0.712507029668182,0.669556234401714,2020-04-06,"Real Data","1"
0.611254303590235,0.678291592741536,0.618214633829098,0.781080107427675,0.776753884820686,0.668603288844296,0.665763648899001,0.668569240011036,0.60088606711898,2020-04-07,"Real Data","1"
0.56965096356555,0.654279282218586,0.570231105053337,0.741149348937958,0.826796461471016,0.703418276985815,0.718186408758312,0.691505559113876,0.546552108719863,2020-04-08,"Real Data","1"
0.539688816106537,0.623202767536332,0.511279332630951,0.753973328904329,0.81667861861783,0.698902232969267,0.645388754615931,0.628746337596054,0.49689911218433,2020-04-09,"Real Data","1"
0.548412913598404,0.632003047112459,0.524180949177336,0.714018369958713,0.801044352883899,0.715536744149738,0.621723872940945,0.583281606606833,0.539274965138314,2020-04-10,"Real Data","1"
0.512991420106289,0.592986149795594,0.469203647837377,0.676154296917576,0.776522228576313,0.678922930622758,0.488123412250908,0.515420532805996,0.444563165102835,2020-04-11,"Real Data","1"
0.460069184164266,0.523606729754663,0.444051192014203,0.639313169426747,0.7606099148922,0.666974270601444,0.473873031229576,0.442706873123915,0.43003587228269,2020-04-12,"Real Data","1"
0.440943551210133,0.512740087057651,0.419226633918861,0.657380846275352,0.748164703959657,0.651661378970092,0.442912158965936,0.406421052225014,0.410486903315887,2020-04-13,"Real Data","1"
0.370571676883811,0.436412135476561,0.369188557565149,0.630201199232558,0.80078528102534,0.694206496815162,0.44416621371965,0.379573404184508,0.346284645220995,2020-04-14,"Real Data","1"
0.332558587954741,0.404620380557114,0.328112855747783,0.628308749391392,0.771811210740425,0.689591989506729,0.444189308025544,0.417175258863605,0.316653744100135,2020-04-15,"Real Data","1"
0.275222507906578,0.420112056634147,0.294981551894403,0.62018532314988,0.762450587330263,0.668469472355949,0.466131384606888,0.421324749085194,0.272716704702751,2020-04-16,"Real Data","1"
0.30059641112531,0.445075153983029,0.310989675465717,0.646342658309492,0.83242823140033,0.694892138120991,0.428754136365422,0.409468615701086,0.296071053236299,2020-04-17,"Real Data","1"
0.316174330392645,0.55631164799653,0.32081113185232,0.640235877790597,0.793522159691903,0.740912238222462,0.657415405470293,0.51785384329901,0.274093594014854,2020-04-18,"Real Data","1"
0.577835576638383,0.722559108601714,0.479697786803959,0.722208176608268,0.859513599140047,0.809435720858974,0.676013560413465,0.65667295585919,0.430382300883109,2020-04-19,"Real Data","1"
0.590701064711279,0.613874052381902,0.566428576873672,0.687138356011212,0.732257358512134,0.636632523959249,0.602685082461076,0.587674097058927,0.549354782785577,2020-04-20,"Real Data","1"
0.439205842922561,0.533431866972387,0.421083566603963,0.622077170933429,0.746577505295753,0.665377829193478,0.475744546132908,0.429997788299966,0.355123009829625,2020-04-21,"Real Data","1"
0.376320798490624,0.524238876588656,0.366962983843805,0.599430124093572,0.749313929353962,0.747925883875819,0.363518889504739,0.343935128282569,0.311656639274507,2020-04-22,"Real Data","1"
0.342274837312955,0.503768714459782,0.345654331198045,0.58862294080306,0.785108258989933,0.73624959540751,0.40054676647526,0.375506671546156,0.291904748377854,2020-04-23,"Real Data","1"
0.349882521620715,0.447393856267472,0.335692598897587,0.644304285671828,0.810063884759566,0.703376601528181,0.562525160461006,0.748774063773851,0.309880189034522,2020-04-24,"Real Data","1"
0.749839335335126,0.645615718694501,0.810624276730063,0.819469764936619,0.897229598419423,0.718281281637232,0.644343981854519,0.633906493627702,0.830109925022342,2020-04-25,"Real Data","1"
0.607641156986332,0.583601703859357,0.582548897333357,0.69134914851316,0.850353973859358,0.681207308146001,0.621445516615842,0.567199900058307,0.58832151586152,2020-04-26,"Real Data","1"
0.584650651077763,0.583292024971225,0.515858911545295,0.637196836241177,0.804521640649723,0.665240293588899,0.525333754206524,0.493289386508444,0.510870454890033,2020-04-27,"Real Data","1"
0.460968163150199,0.498653195701118,0.41928620425212,0.650005433093546,0.780175455212835,0.652478458068437,0.477420953795756,0.448584837136356,0.414538649610393,2020-04-28,"Real Data","1"
0.377313776079115,0.486942320397311,0.36865655958987,0.642939049702398,0.791848678667728,0.717664709004745,0.460124595300497,0.459916193084425,0.355591726889549,2020-04-29,"Real Data","1"
0.375961928636973,0.520161842879311,0.36603675300481,0.635386433732793,0.885277243687969,0.765485320610619,0.54660922611141,0.530830986774905,0.346796581900825,2020-04-30,"Real Data","1"
0.426554328091171,0.603546030022699,0.428008202943838,0.740149945432842,0.805750918655092,0.71165231410931,0.503507176459287,0.497126956618285,0.418141525663349,2020-05-01,"Real Data","1"
0.397989749687638,0.56945104525858,0.37067016062099,0.775580354104362,0.874113440097822,0.806432940065384,0.545954483352498,0.482745138121133,0.349616227199041,2020-05-02,"Real Data","1"
0.477592686690437,0.753264509056661,0.500200885868778,0.821188125851461,0.900096951283815,0.775530541461792,0.487460947620006,0.520039969388519,0.466309837113787,2020-05-03,"Real Data","1"
0.602091027880316,0.805523384890548,0.584046249144932,0.805800316225307,0.911373961918557,0.718249360793115,0.858082293988453,0.769554374700009,0.723202121974206,2020-05-04,"Real Data","1"
0.492385148166554,0.609119968976463,0.447138405671685,0.842096244228385,0.91385175469817,0.688662247015187,0.546795682080522,0.652923039578484,0.391535715307387,2020-05-05,"Real Data","1"
0.441899257846055,0.608584549641137,0.420321122451867,0.799419173267131,0.907667684640492,0.703835786802889,0.650449849542723,0.660614801031119,0.401336342103839,2020-05-06,"Real Data","1"
0.444998541759892,0.714599491107337,0.40583814262711,0.681350886844535,0.860079269258466,0.669054596414227,0.748097367779907,0.693096338790941,0.36723297500651,2020-05-07,"Real Data","1"
0.460588412456003,0.587300101496331,0.458964415148236,0.647706083456205,0.851916035762297,0.590889477423289,0.696374618506914,0.683259360290976,0.474555923706752,2020-05-08,"Real Data","1"
0.384427339942309,0.604992929331375,0.335592305465674,0.700311200457569,0.854148502756638,0.60841576935893,0.589267262589732,0.588716887802893,0.321737107493405,2020-05-09,"Real Data","1"
0.353560568885633,0.598524994728685,0.336971817752357,0.703313250012047,0.893066120509208,0.683699237593174,0.783745813499099,0.60794576700573,0.290845591009925,2020-05-10,"Real Data","1"
0.695496418186228,0.593268992530941,0.662849109294182,0.677401910368945,0.828686337743048,0.592508031612343,0.643214828650972,0.594326821600665,0.686760174781131,2020-05-11,"Real Data","1"
0.384949196908203,0.504978978933941,0.372535547562268,0.583266831331403,0.749749080811884,0.586924262302389,0.591964843536514,0.519906276940457,0.368964011592243,2020-05-12,"Real Data","1"
0.274656356657265,0.459750746080354,0.21803321975885,0.582661145258415,0.765664514583903,0.651739623450237,0.423738751063187,0.360262980400485,0.209467115873012,2020-05-13,"Real Data","1"
0.250036183840378,0.452385752274279,0.250397024823351,0.596207101569518,0.795721412499209,0.664641449111699,0.420400595974905,0.367573972841563,0.236284160628911,2020-05-14,"Real Data","1"
0.281748883723365,0.51866409991082,0.294522936692276,0.712338654434877,0.893282083509865,0.71196728967241,0.563737047019168,0.644283064950005,0.266617952572054,2020-05-15,"Real Data","1"
0.396712147712438,0.814575177426683,0.506058768137887,0.862049394508416,0.959696208743969,0.788005619733243,0.461798767743758,0.616882574902269,0.445441416960781,2020-05-16,"Real Data","1"
0.409020373123778,0.870417959634068,0.401084018898288,0.666865349078786,0.783157004465047,0.810826630249785,0.715182960602158,0.644684842662293,0.331642748328157,2020-05-17,"Real Data","1"
0.447768560834911,0.653257954672184,0.421234253080529,0.795555916981226,0.937497894067699,0.699913348933753,0.798898041208744,0.657176360129372,0.369442683147221,2020-05-18,"Real Data","1"
0.421033977564627,0.549998634015916,0.394984071940992,0.672060058619023,0.83692532656797,0.660212223073706,0.744096499207814,0.741761017317452,0.359138860459247,2020-05-19,"Real Data","1"
0.462445845647428,0.788378259905871,0.456620864806784,0.802432716050431,0.907695550704744,0.66143323590211,0.849920938809526,0.757715840634743,0.40296723871509,2020-05-20,"Real Data","1"
0.501050443916863,0.675950530152271,0.473313610040606,0.778839511909413,0.879326814175195,0.652736759216226,0.654546231910433,0.582270561266056,0.446206568802187,2020-05-21,"Real Data","1"
0.379798880103663,0.564941734662902,0.383404987268285,0.626966146509848,0.807313537589341,0.587762741638847,0.556216358037364,0.551385153495919,0.337110200527427,2020-05-22,"Real Data","1"
0.330224230360495,0.513178495863319,0.291592238101499,0.622821207803829,0.813851354888336,0.581086285698774,0.501963923072657,0.465870627688612,0.27153440437714,2020-05-23,"Real Data","1"
0.452153635882936,0.62693901895861,0.601992944062452,0.735871795176112,0.885089660004009,0.619695425811894,0.436448195327566,0.388573495274904,0.567602642710499,2020-05-24,"Real Data","1"
0.671637011975766,0.538583649526607,0.47208872175021,0.634082336133809,0.929861992799508,0.656068833752422,0.623456722632966,0.531205463079985,0.486009330575151,2020-05-25,"Real Data","1"
0.40525568636054,0.510278238460466,0.336475278574343,0.592432694342496,0.856791469098099,0.5420208675328,0.496809228617238,0.458007768620132,0.313878392052648,2020-05-26,"Real Data","1"
0.315500337557505,0.524097870740022,0.248448418504497,0.597842329296419,0.7257716359401,0.581673461110577,0.392255550106781,0.353358667109145,0.239559917228952,2020-05-27,"Real Data","1"
0.212695807853832,0.426407785390912,0.18612802628122,0.624046665318815,0.752889178883455,0.606660948999092,0.467571567890372,0.591772795356955,0.168591371413984,2020-05-28,"Real Data","1"
0.404590787815437,0.518654678844877,0.382989793639165,0.633220393691712,0.850060370980353,0.543793742891002,0.645557612254768,0.658891599950262,0.352748249164024,2020-05-29,"Real Data","1"
0.298543284545646,0.614858004420804,0.27451791520198,0.629244546942635,0.913531696563433,0.600982679247899,0.732417117356342,0.753303746107387,0.266154054350122,2020-05-30,"Real Data","1"
0.365251423877935,0.563599908661676,0.310669012636169,0.595762194063407,0.876751962769526,0.568107577333014,0.630625131836378,0.664194123373605,0.299815833035668,2020-05-31,"Real Data","1"
0.322110918299389,0.4642563435643,0.284664928081243,0.576217632723077,0.77612085567437,0.54113814371958,0.558294878895601,0.514183897708919,0.268444108275479,2020-06-01,"Real Data","1"
0.31522715272293,0.462873078549282,0.283970969334834,0.632019104690213,0.877137247132742,0.56033518744002,0.731110586439823,0.613119067766224,0.259338066731112,2020-06-02,"Real Data","1"
0.506009537578918,0.524040028818652,0.486460456531424,0.598449539596604,0.839436463108616,0.515777415284071,0.669009227250467,0.618511014613364,0.500351139842394,2020-06-03,"Real Data","1"
0.515185743494406,0.54908891403367,0.415308953652505,0.739520742268918,0.848209189196804,0.523308021306479,0.64481049607279,0.6401149052036,0.403573167495361,2020-06-04,"Real Data","1"
0.376575641394338,0.509814024631437,0.360615390735747,0.731317171456417,0.842662274186766,0.528737808025854,0.58470617108388,0.587477800225874,0.358201536174298,2020-06-05,"Real Data","1"
0.398260917657511,0.46824591101094,0.337187272317619,0.612378433936541,0.75080367050272,0.612292025547175,0.529093613597832,0.513313336880007,0.344939331959202,2020-06-06,"Real Data","1"
0.257457885576191,0.456521089714705,0.22822052564072,0.552438105060899,0.802865126716714,0.598350173245467,0.433474908385624,0.440272984393734,0.216155819165594,2020-06-07,"Real Data","1"
0.297873557892095,0.513943131986298,0.237838042531858,0.612019125218544,0.668619409665695,0.640078927876248,0.321478915485756,0.287547588001191,0.250700365302198,2020-06-08,"Real Data","1"
0.682091814372782,0.806553143196229,0.644096663423382,0.879036881999498,0.93661295838907,0.719958080844466,0.443242615096909,0.492692967351375,0.615663639065315,2020-06-09,"Real Data","1"
0.463108862430502,0.718993485161121,0.458425451595551,0.63704852056475,0.835655076921551,0.577372928823436,0.681503595769797,0.660603148361306,0.44923814535118,2020-06-10,"Real Data","1"
0.375282704736894,0.580256001929871,0.344487069633294,0.729419726440281,0.904922048529364,0.62925221288703,0.553737104202159,0.633647779279221,0.353561878048612,2020-06-11,"Real Data","1"
0.428534098295668,0.609984941944013,0.482044368662882,0.841383440341064,0.913888962054815,0.645193438307071,0.811574422965538,0.795801503945614,0.548172495765428,2020-06-12,"Real Data","1"
0.492583597835372,0.788382780449887,0.438201874829158,0.693650963842108,0.871868427758108,0.651335568111452,0.775072560056058,0.641539848291788,0.416414752705036,2020-06-13,"Real Data","1"
0.427930331567209,0.664339888584275,0.499077651283013,0.789084507555914,0.863067088016031,0.616995327553832,0.784194448925494,0.797674206161042,0.395493769364124,2020-06-14,"Real Data","1"
0.507342896056736,0.686169048501558,0.474057101919427,0.795401731510394,0.873367783589355,0.602404505687092,0.674993086292586,0.78503604736776,0.459912633415167,2020-06-15,"Real Data","1"
0.521666749128703,0.671307637101703,0.478297887063666,0.780170394971236,0.857484023421341,0.589598881162616,0.597559384421204,0.627949736870025,0.437859662523233,2020-06-16,"Real Data","1"
0.370919690875595,0.609288918096815,0.40027434669155,0.698275716172153,0.791423448667247,0.564059569518591,0.479663295571168,0.449973002421118,0.37071749099812,2020-06-17,"Real Data","1"
0.25968299711213,0.531358972833309,0.305705579173205,0.614869578946199,0.71196948983186,0.570927266662979,0.443388950535951,0.398789097578197,0.267160683074167,2020-06-18,"Real Data","1"
0.356133845194054,0.702758829879297,0.397068270572098,0.7792906987958,0.912526405407019,0.55997297609395,0.79057287720162,0.622455527420933,0.371166302406123,2020-06-19,"Real Data","1"
0.361623524678766,0.660723882411185,0.361173061186052,0.669792030412941,0.9018416948528,0.548231142386791,0.807579130502001,0.755378696967955,0.54774453211097,2020-06-20,"Real Data","1"
0.364154843172754,0.621982949241717,0.347100497648496,0.644434816108687,0.864888957626446,0.475199582491775,0.723699472801627,0.576016413457965,0.331079551337315,2020-06-21,"Real Data","1"
0.373184350149858,0.544291660507354,0.386742918409971,0.717615741681683,0.809860639461268,0.503404765073698,0.521665490400653,0.533203529766238,0.361604116465405,2020-06-22,"Real Data","1"
0.357958635459161,0.632249819368112,0.32903781738407,0.640772824158364,0.767580891202371,0.541348515559673,0.582413735191371,0.62717155276757,0.243288028659641,2020-06-23,"Real Data","1"
0.296772057807797,0.739680474368498,0.318976149302383,0.759060233871052,0.896829532783956,0.534318031598362,0.729931164085736,0.593070889170534,0.224864163002751,2020-06-24,"Real Data","1"
0.300210714519207,0.574878067786866,0.277325942216501,0.609575297480361,0.87643974998207,0.449078348322391,0.644642606824511,0.600353588313531,0.213710750721894,2020-06-25,"Real Data","1"
0.316269584115672,0.509797505425171,0.207962856531741,0.600403061805175,0.924624184951329,0.492281932261837,0.59287789983563,0.572565833084108,0.123232763024525,2020-06-26,"Real Data","1"
0.152123864623193,0.433614344635362,0.138230045932932,0.565113730139799,0.883684665023092,0.46384000839804,0.499171844516245,0.506291427214265,0.0698975467379474,2020-06-27,"Real Data","1"
0.12222002769825,0.363750086046347,0.0641283424498217,0.457142039424898,0.763212585666036,0.435415914806928,0.464286557170898,0.477355923262878,0.0281983346273042,2020-06-28,"Real Data","1"
0.234257979482804,0.446802067129895,0.133602098475843,0.586699099259002,0.693894397492967,0.42312181912139,0.446429074004616,0.481103649287426,0.0991447142636245,2020-06-29,"Real Data","1"
0.209190897309331,0.650525463178267,0.205821614820731,0.690828157501098,0.795642033696257,0.444963617284309,0.4527801840903,0.4598639950107,0.197344924051568,2020-06-30,"Real Data","1"
0.230646018364771,0.46750346397637,0.26119308795138,0.656921201400807,0.767088978756034,0.466891472284706,0.416935022973847,0.434051664621491,0.250466408392443,2020-07-01,"Real Data","1"
0.149416525616339,0.457169074078698,0.136603786091955,0.610940672226195,0.694743655442248,0.442224485465557,0.320513042945289,0.319936547855252,0.122782346567854,2020-07-02,"Real Data","1"
0.0942071151190978,0.342466871514521,0.110524137915556,0.543585966162098,0.71815976320041,0.470587869313584,0.454028771374184,0.395437203625834,0.0946284427795583,2020-07-03,"Real Data","1"
0.0777561022766383,0.424902665047798,0.102189811606002,0.633211593003125,0.83333011666187,0.43587552873465,0.645652047820472,0.680398706080052,0.0732580237084329,2020-07-04,"Real Data","1"
0.19644276215285,0.651937700911651,0.242865329340845,0.640995962445587,0.778578559354447,0.475604167292144,0.506773513933162,0.531533989258393,0.238072453075579,2020-07-05,"Real Data","1"
0.103807488704333,0.368581121407135,0.128659768748449,0.656709364531787,0.759341386756338,0.386158183296147,0.373287813746182,0.364441779083229,0.113527082915044,2020-07-06,"Real Data","1"
0.16832300663449,0.378290966502896,0.221317987533127,0.577950662320525,0.771548873562074,0.484559001785181,0.570207677711247,0.593528376144001,0.189630248267882,2020-07-07,"Real Data","1"
0.338476386865296,0.575225875088422,0.35624749603322,0.631010653409901,0.862308620362448,0.55035724252954,0.552991954895207,0.518168068305642,0.346535032103243,2020-07-08,"Real Data","1"
0.273154589179153,0.431766450294037,0.298565068489445,0.604622329853913,0.741191434230654,0.343600990682846,0.456741098004487,0.406020533220243,0.279758734645563,2020-07-09,"Real Data","1"
0.198560237885526,0.320283254595846,0.210239460578586,0.52647860572438,0.638726684513513,0.343735181792405,0.402729584973009,0.362735709313694,0.19096330866429,2020-07-10,"Real Data","1"
0.0883111715257084,0.26446492874072,0.104767728040495,0.501895418155742,0.681270484829746,0.36844817766421,0.654084427592932,0.501868143367154,0.0455371194304063,2020-07-11,"Real Data","1"
0.372255226610696,0.476925505217605,0.389648073351858,0.595903430707492,0.741286673595523,0.423173928427006,0.534995440478033,0.508581873853486,0.375170341065768,2020-07-12,"Real Data","1"
0.249681657525734,0.421993088899211,0.264504649333512,0.598661156008672,0.683880436989233,0.400030506129516,0.438576062686731,0.435789162328644,0.179537579111862,2020-07-13,"Real Data","1"
0.139566352683253,0.277991639348361,0.101392478641121,0.497924692166195,0.651160389632578,0.442683509497285,0.2946648420198,0.407373738872181,0.0334864349655837,2020-07-14,"Real Data","1"
0.0639052342753248,0.28034633111008,0.17459417535408,0.442203861342925,0.534527501322401,0.426538864871428,0.174585360562614,0.251493326385556,0.195047019495712,2020-07-15,"Real Data","1"
0.157677677701742,0.625859263343296,0.148059235145989,0.738701062935393,0.86304043637345,0.423588715924714,0.75309043943159,0.606788697149526,0.110744893738698,2020-07-16,"Real Data","1"
0.352547903626866,0.513807835500933,0.396191100480249,0.591305070482638,0.750387148264166,0.481035824938282,0.56449854728099,0.493378813561588,0.399199213317913,2020-07-17,"Real Data","1"
0.35818948202768,0.475608905155657,0.415904182506733,0.725500048030141,0.757764208166214,0.404203737121765,0.532848505283731,0.459945362041058,0.429624390265379,2020-07-18,"Real Data","1"
0.316052697391252,0.427612271964234,0.330531085214881,0.735626129368168,0.778821910219107,0.411600390851521,0.424950104435733,0.410303648875619,0.333384078985825,2020-07-19,"Real Data","1"
0.260300213616704,0.437957735283096,0.299994523388177,0.702403445780306,0.782162484171854,0.457914877949903,0.450947571935858,0.657437184146082,0.282031558991037,2020-07-20,"Real Data","1"
0.296319466817714,0.463397244228838,0.276145085524719,0.627116009237932,0.813353774320123,0.470375453695049,0.630820345953286,0.589251947470989,0.239267979302276,2020-07-21,"Real Data","1"
0.43047235285735,0.580684040873748,0.431338030839581,0.624438939699689,0.899046978787066,0.481964251210406,0.610568297603566,0.575275911687803,0.442838244507292,2020-07-22,"Real Data","1"
0.371985127035609,0.508952141772887,0.376739877711925,0.590656451594661,0.883219809845737,0.455998099446385,0.614675180215187,0.50494294452166,0.344975162769097,2020-07-23,"Real Data","1"
0.270632040504913,0.486075079558852,0.290392538187308,0.556109343024775,0.767325992007714,0.473937683572503,0.477488628907946,0.420861213434192,0.231920541137853,2020-07-24,"Real Data","1"
0.144712874115693,0.376735448416469,0.136349498057129,0.524413827559048,0.637761257199503,0.488178341907468,0.351182999726142,0.297343962177108,0.00768568064828083,2020-07-25,"Real Data","1"
0.104697406353093,0.286999688956815,0.0747175449596727,0.570277441516912,0.667305257351165,0.441563407820996,0.337770695040496,0.433032154922136,0,2020-07-26,"Real Data","1"
0.116491463527809,0.253585267198758,0.142827220533227,0.499654137625588,0.698301953826008,0.43966339403626,0.49742562828105,0.29734829171904,0.0701484768807856,2020-07-27,"Real Data","1"
0.271832684142815,0.335759406922744,0.249039583494299,0.505589357617342,0.686290861765755,0.413554134948885,0.372719014934827,0.26480078348265,0.250053238178072,2020-07-28,"Real Data","1"
0.558138563221775,0.672318360644438,0.528665319226934,0.649040568227775,0.795699734624306,0.538055530682431,0.535787376132324,0.258645839403236,0.535096107997452,2020-07-29,"Real Data","1"
0.286604439623487,0.505795412762812,0.292298399958498,0.564375640664528,0.748366592114886,0.406810352069287,0.398037411082475,0.424864446886536,0.279981247097928,2020-07-30,"Real Data","1"
0.195443189329886,0.470148405380418,0.21146140571477,0.601692902072915,0.803483165042478,0.423867207848532,0.65761709269218,0.574755207797658,0.207640258766419,2020-07-31,"Real Data","1"
0.175382864119042,0.340666274002741,0.190092774786824,0.583215759213077,0.727498088303286,0.416328319151787,0.430343365179432,0.431829931227171,0.205723921442129,2020-08-01,"Real Data","1"
0.0787023684799157,0.274363802189765,0.115395805184965,0.419257330449655,0.5830493720403,0.427090182067448,0.187915165658971,0.232509767000025,0.114726354674214,2020-08-02,"Real Data","1"
0.0754966556845023,0.348215097542986,0.0849919336480391,0.444362005280337,0.668901202148181,0.408780968383755,0.432647744157347,0.364947794987723,0.0994516629283064,2020-08-03,"Real Data","1"
0.109923719122275,0.249246152761875,0.17293246731346,0.488219773014933,0.616596412217688,0.415687191891559,0.301769699856216,0.245574146246256,0.197730216011802,2020-08-04,"Real Data","1"
