at1,at2,at3,at4,at5,at6,at7,at8,at9
0.708983681509131,0.761654516027685,0.713031503970144,0.873624884030545,0.864305718337519,0.762459313648533,0.759158007222099,0.737415567576238,0.688234880102676
0.643501510883749,0.731322700921584,0.673994752994291,0.833289458585011,0.851118995572316,0.734560276583311,0.76432639416918,0.74158651934491,0.64049186932439
0.622612590295019,0.670984290668042,0.623147266395371,0.790643781321022,0.820236856266685,0.655711688772161,0.610615619096132,0.695081114411161,0.620584450330755
0.596693367867017,0.667561717717933,0.590680754371416,0.725984825611784,0.792760385681787,0.671738122233594,0.727730703842687,0.77041503922718,0.578396275668178
0.557751090728717,0.607900019059278,0.538099244270322,0.718583831394012,0.799487184133617,0.713461018420618,0.634458736656547,0.74869832170193,0.532746409591819
0.505553121426619,0.589010493750915,0.494970395812584,0.709819579057996,0.753912428933319,0.713775775385707,0.619136692476942,0.603858834104416,0.502206212478084
0.595955159420782,0.645464574739317,0.55352347035914,0.719708728101837,0.783646822094627,0.749088539261147,0.593032900986761,0.599854223235869,0.531244413320805
0.673066108786892,0.704576816356502,0.642448331359323,0.740443576471167,0.874870433471153,0.761897991172681,0.907462408635575,0.921350423179736,0.604489775455272
0.692373243857276,0.754089165024529,0.737160951412852,0.802104242183986,0.843623695238919,0.822582583057532,0.815251418259313,0.798318140872782,0.7310992596258
0.735275846137597,0.749686971106068,0.696995521064377,0.772104266699936,0.804050144874456,0.740267593344364,0.769816525305569,0.778641824855419,0.69293214685508
0.709994452365222,0.750797961167941,0.636308559661201,0.746762121903517,0.82541504602527,0.704724750666988,0.765605744931437,0.765355942744286,0.644444400749512
0.781270966021825,0.802730601514467,0.752222530572844,0.805149348010082,0.837909605366751,0.825418586028552,0.812932848146859,0.775566907348469,0.750321227641449
0.877200961800335,0.829034510246559,0.81790935406934,0.804434449343515,0.888266037841229,0.902692828751638,0.812019391695472,0.739821356660651,0.804382890908636
0.735460832720325,0.730896822825288,0.685589887429644,0.755922040977187,0.892056542745224,0.808691795748705,0.706866209990304,0.651181569412564,0.691063471191826
0.602467926847645,0.614591146268372,0.547308901817506,0.748449893407182,0.834789495721144,0.714405185827886,0.67240912414577,0.57084381070519,0.536117984369665
0.502725115579947,0.58150108693267,0.493432335758149,0.751403886971421,0.836312578564119,0.776437890897591,0.697348422278527,0.718550247754017,0.460152165399488
0.730528512604922,0.849769041014788,0.743590946283166,0.874764254784042,0.866753255908204,0.838687621007135,0.83415497868149,0.716847945107853,0.733931861767054
0.73995592317649,0.742487146852958,0.722451987982873,0.752174904681932,0.823173435298655,0.773129715009145,0.721122720319518,0.768968259156532,0.728878089563289
0.680002584630621,0.703241357255957,0.672190129265397,0.80052344515446,0.777416487691607,0.70020893049403,0.72251116527562,0.712507030359086,0.669556234788134
0.611254304204165,0.678291592561081,0.618214635815971,0.78108010917156,0.776753886150119,0.668603288743697,0.665763649418502,0.668569241191982,0.600886069958266
0.569650965204555,0.654279282827738,0.570231104653492,0.741149350351052,0.826796460934534,0.703418278911855,0.718186408928925,0.691505561218471,0.546552108354048
0.539688816368464,0.623202768079872,0.511279333668894,0.753973329836533,0.816678621255367,0.698902233920141,0.64538875729002,0.628746338277882,0.496899112358095
0.548412915360816,0.632003048513793,0.524180950565036,0.714018372666987,0.801044353782375,0.715536745021725,0.621723874612527,0.583281608663421,0.539274967859928
0.512991421283803,0.592986149391015,0.469203650461375,0.676154297737593,0.776522230048333,0.678922930021176,0.488123412108244,0.515420534422091,0.444563165004738
0.460069185866941,0.523606731343359,0.444051192030265,0.639313169562671,0.760609915301532,0.666974273443678,0.473873032550841,0.442706875784414,0.430035872972963
0.440943550904278,0.512740088187977,0.419226633540134,0.657380846710189,0.748164705461432,0.651661379030617,0.442912160289179,0.406421053507189,0.410486904291361
0.370571679376379,0.436412136160417,0.369188558699405,0.630201201118117,0.800785280497923,0.694206498076413,0.444166213588474,0.379573404553441,0.346284648259404
0.332558588865336,0.404620380165021,0.328112858616205,0.628308751763476,0.7718112100977,0.68959198960635,0.44418930925504,0.417175258735788,0.316653746665782
0.27522250820873,0.420112059017964,0.294981553960022,0.620185325666509,0.762450588539642,0.668469475192265,0.466131384388333,0.421324749234572,0.272716706894534
0.300596413115228,0.445075155821969,0.310989677182712,0.646342659706311,0.83242823145622,0.694892138187639,0.428754138418175,0.409468618065403,0.296071054203592
0.316174333156967,0.556311647600353,0.320811134369464,0.640235879268602,0.79352216084341,0.740912237933727,0.657415408133348,0.51785384417717,0.274093596880249
0.577835577688871,0.722559108767632,0.4796977867796,0.722208177394018,0.859513599481082,0.809435721014753,0.676013561195875,0.656672956679149,0.430382300834339
0.59070106656766,0.613874052942512,0.566428577298839,0.687138356949372,0.732257358138588,0.636632523489661,0.602685083923896,0.587674099689825,0.549354784620794
0.439205844656755,0.533431867706908,0.421083568668314,0.622077171935914,0.746577506450166,0.665377831883524,0.475744548781243,0.429997789389282,0.355123012277006
0.376320798151979,0.524238878864688,0.366962985044103,0.599430125846867,0.749313928986156,0.747925883707845,0.363518890158726,0.343935128098105,0.31165663949437
0.342274838011038,0.503768717111626,0.345654331405094,0.588622941899814,0.785108258207083,0.736249596838412,0.400546767780913,0.375506672337,0.291904748689226
0.349882522742942,0.447393857970836,0.335692601588343,0.644304285135788,0.810063886032392,0.703376601796618,0.562525163419237,0.748774064211641,0.309880189481102
0.749839337557759,0.645615720746327,0.810624277116253,0.819469767531588,0.897229600926473,0.718281282444268,0.644343981704835,0.633906496144756,0.830109925416591
0.607641159887927,0.583601704181846,0.582548899355348,0.691349148029159,0.850353973028651,0.681207309839847,0.621445516874719,0.567199901904796,0.588321517043854
0.584650651403962,0.583292025265817,0.515858913154973,0.637196836411834,0.804521643335612,0.665240296332675,0.525333756915662,0.49328938671438,0.510870456152868
0.460968164704105,0.498653198257895,0.419286206942118,0.650005435439513,0.780175456337202,0.652478459606398,0.477420954447762,0.448584837118936,0.414538652159238
0.377313776209321,0.486942321416889,0.368656562581375,0.642939050039905,0.791848681389281,0.717664711651085,0.460124598337649,0.459916194918704,0.355591727267841
0.375961930319396,0.520161844239506,0.36603675317765,0.635386435197747,0.885277243760868,0.765485320585963,0.546609226592466,0.530830989469921,0.346796581979808
0.426554329706106,0.603546032705655,0.428008204057522,0.740149945332108,0.805750920180495,0.711652315837137,0.503507177957953,0.49712695724667,0.4181415261837
0.3979897506128,0.569451047801539,0.370670160697485,0.775580353651253,0.874113440168801,0.806432941780303,0.545954483001809,0.482745140793264,0.349616230278413
0.477592687429497,0.753264508413501,0.500200886264801,0.821188125091826,0.900096953624127,0.775530543806704,0.487460949740272,0.520039971062043,0.466309836952909
0.602091030691903,0.805523385755917,0.584046249372055,0.805800316073047,0.911373962381591,0.718249361749363,0.858082296219131,0.769554375929556,0.72320212252887
0.492385147832018,0.609119971278583,0.447138406766354,0.842096244488671,0.91385175413354,0.688662249853581,0.546795683418492,0.652923040482125,0.391535717978273
0.441899259007727,0.608584549350927,0.420321122618973,0.799419174675428,0.907667686003236,0.70383578875443,0.650449852161862,0.660614803860498,0.401336341960235
0.444998542585645,0.71459949346764,0.405838144862137,0.681350886948714,0.860079268452898,0.669054596339368,0.748097370459513,0.693096339487085,0.36723297809674
0.460588413707008,0.58730010119806,0.458964415790672,0.647706085546485,0.851916035161782,0.590889478960014,0.696374618049437,0.683259362669015,0.474555924877262
0.384427341430879,0.604992930538509,0.335592307442976,0.700311201617036,0.854148503258957,0.608415771129995,0.589267265319524,0.588716887591717,0.321737109300196
0.353560571877395,0.598524994826582,0.336971820314187,0.70331324929839,0.893066121705049,0.683699240193609,0.783745813718625,0.607945767891998,0.290845591840712
0.695496418888788,0.593268992798302,0.662849109761795,0.677401909801081,0.828686337363405,0.592508031266465,0.64321483128339,0.594326822145585,0.68676017611502
0.384949199293545,0.504978980713081,0.372535549724629,0.583266831290855,0.749749081748308,0.586924264902171,0.591964844170323,0.519906278841369,0.368964014721147
0.274656357482435,0.459750746156503,0.218033219926069,0.582661148148891,0.76566451540929,0.651739623095066,0.423738753124985,0.360262982846946,0.209467118559981
0.250036184222042,0.452385755056774,0.250397025463711,0.596207102738949,0.795721412861415,0.664641450535757,0.420400597833756,0.367573974622437,0.236284163614398
0.281748886091755,0.518664101682112,0.294522937970482,0.712338655384495,0.893282083316483,0.71196729048388,0.563737047143162,0.644283066527414,0.266617955698136
0.396712148440874,0.81457517771325,0.50605877092749,0.862049394472269,0.959696209765236,0.788005622424485,0.461798770090808,0.61688257754519,0.445441417693662
0.409020375855637,0.870417962227872,0.401084020375588,0.666865350540314,0.783157006257623,0.810826631840076,0.715182962375307,0.644684842625568,0.331642748621416
0.447768563035837,0.653257956195735,0.421234254332157,0.795555917708042,0.937497894777535,0.699913350925746,0.798898041228755,0.657176361561004,0.369442685971209
0.421033980073971,0.549998633423128,0.394984073714373,0.672060059124692,0.836925327438438,0.660212224838212,0.744096499433141,0.741761017954208,0.359138860514839
0.462445848432426,0.788378261298055,0.456620865816357,0.802432716661788,0.907695552823417,0.661433236917371,0.849920939986207,0.757715841288792,0.402967241455548
0.501050444229552,0.675950529867299,0.473313612113041,0.778839511913626,0.879326815847092,0.652736762083684,0.654546231905779,0.58227056302885,0.446206568705188
0.379798879923692,0.564941736666871,0.383404987055989,0.626966148422438,0.80731353900769,0.587762742513911,0.556216360133013,0.551385154929867,0.337110201611787
0.330224231480186,0.513178495469272,0.291592239911703,0.622821207827066,0.813851354098895,0.581086285620833,0.501963925660802,0.465870630316034,0.271534406464154
0.452153638611821,0.626939020292458,0.601992945480035,0.735871797839092,0.885089659272508,0.619695427752817,0.436448196375287,0.388573495333828,0.567602645080459
0.67163701445844,0.538583650182957,0.472088724586742,0.634082336529491,0.929861993507384,0.656068836562827,0.623456724061194,0.531205462579062,0.486009330713526
0.405255689423151,0.510278240724998,0.336475281325791,0.592432695571647,0.856791468994626,0.542020868469219,0.496809231246571,0.458007769158127,0.313878394799358
0.315500337229919,0.524097871113041,0.248448421379608,0.597842330887468,0.725771636765016,0.58167346225371,0.392255551951834,0.353358666791085,0.239559919210702
0.212695808527989,0.426407787130781,0.186128026809415,0.624046666321635,0.752889178851953,0.606660950108546,0.467571569775451,0.591772795423792,0.168591371565314
0.404590789734371,0.518654680705639,0.382989793203464,0.633220395690361,0.850060370438005,0.543793742793689,0.645557614019089,0.65889160020706,0.352748251749574
0.298543286152,0.61485800613262,0.274517915519456,0.62924454734847,0.913531697869185,0.600982681358285,0.732417118629389,0.753303748207931,0.266154054683537
0.365251425574844,0.563599911270103,0.310669014264568,0.595762193556467,0.87675196305761,0.56810757730244,0.630625134353741,0.664194125443777,0.299815835254728
0.322110918658722,0.464256345997408,0.284664928108725,0.576217635604759,0.776120857196521,0.541138144385022,0.558294880910097,0.514183899223615,0.268444108499402
0.315227153892068,0.462873079009815,0.283970969703499,0.632019106996417,0.877137248878385,0.560335189635638,0.731110586208877,0.613119068734763,0.259338067419213
0.506009539188316,0.524040028458629,0.48646045631306,0.598449541369558,0.839436463737418,0.515777418139931,0.669009229341678,0.618511014739835,0.500351140133888
0.515185745131918,0.549088916813916,0.415308956159411,0.739520741865927,0.848209191383708,0.523308022155239,0.644810498467826,0.640114905366167,0.403573167259028
0.376575642702673,0.509814025677849,0.360615391600962,0.73131717323501,0.842662273884208,0.528737809082477,0.584706170931221,0.587477800798227,0.35820153758972
0.398260917718944,0.468245911852013,0.33718727519128,0.612378433673376,0.750803670850652,0.612292028331203,0.529093615097706,0.513313336763592,0.344939332819079
0.257457886745296,0.456521092679538,0.228220528601069,0.552438106066984,0.802865128776237,0.598350175047631,0.43347491122059,0.440272984355409,0.216155819153922
0.297873558212779,0.513943132609354,0.237838043058494,0.612019126908936,0.668619411460252,0.640078927227985,0.321478917448012,0.287547589893146,0.250700366631931
0.68209181463134,0.806553144875573,0.644096663229664,0.879036881727587,0.936612958191288,0.719958080651474,0.443242615313171,0.492692967532614,0.615663638794566
0.46310886392591,0.718993486854306,0.458425453859735,0.637048520266317,0.835655076483002,0.577372929235916,0.681503595981367,0.660603148970664,0.449238146151812
0.375282706464116,0.580256001403783,0.344487072420106,0.729419727907996,0.904922049466771,0.629252212597509,0.553737105274869,0.633647779715474,0.353561877967315
0.428534097952155,0.609984941818101,0.482044370022854,0.841383440561948,0.913888963422056,0.645193439750138,0.811574425416162,0.795801505435641,0.548172498464622
0.492583598560288,0.788382782653052,0.438201875460194,0.693650963791408,0.871868428612421,0.651335570260931,0.775072559450814,0.641539849468997,0.416414753978569
0.42793033112245,0.664339890074833,0.499077652502065,0.789084509795315,0.863067088318646,0.616995329504522,0.784194448469077,0.797674206425206,0.395493769952865
0.507342896411914,0.686169049095417,0.474057102015783,0.795401731294988,0.87336778415518,0.602404506546935,0.674993087447727,0.785036048563549,0.459912633504113
0.52166674888015,0.67130763713706,0.47829788677256,0.7801703961309,0.857484024959035,0.589598883691368,0.597559383992182,0.627949737620274,0.437859662058369
0.370919691674707,0.609288920789996,0.400274348113124,0.698275717573385,0.791423449200841,0.564059569276738,0.479663296727475,0.449973003728005,0.370717493967158
0.259683000057429,0.531358974535846,0.305705579946944,0.614869578945765,0.711969492280275,0.570927268423664,0.443388950912498,0.398789099055212,0.267160686019662
0.356133847367027,0.702758831970065,0.397068272057203,0.779290698178539,0.912526404739945,0.559972978070119,0.790572877767409,0.622455527629299,0.371166303576643
0.36162352529735,0.660723883780136,0.361173063448432,0.669792030409884,0.901841697055591,0.548231144043165,0.807579132036088,0.755378696864769,0.547744532765583
0.364154845324713,0.621982951465531,0.34710049768485,0.644434815619661,0.864888958857879,0.475199584546357,0.723699475147052,0.576016415680374,0.331079552655923
0.373184351676715,0.54429166281159,0.386742921097013,0.717615743984736,0.809860639170645,0.50340476766143,0.521665492749954,0.533203530358199,0.361604119513237
0.357958636981546,0.632249821000555,0.329037820078255,0.640772824967831,0.767580891903041,0.541348517644502,0.582413736891376,0.62717155425796,0.243288031556874
0.296772060498414,0.739680473808313,0.318976149402755,0.759060236042779,0.896829534164581,0.534318031874939,0.729931165599716,0.593070891788099,0.224864162990544
0.300210716911009,0.574878069101214,0.277325944613744,0.609575297063461,0.87643975046988,0.449078349975494,0.644642608816266,0.600353588517206,0.21371075102101
0.316269584938791,0.509797506852056,0.207962856258641,0.600403062917895,0.924624187524195,0.492281934611365,0.592877900943921,0.572565833168017,0.123232763541138
0.15212386511447,0.43361434524094,0.138230048105254,0.56511373015288,0.8836846669422,0.463840010208342,0.499171844424036,0.506291429792302,0.0698975467738011
0.122220029981615,0.363750085917343,0.0641283441892659,0.45714204208565,0.76321258495147,0.435415917858135,0.464286557356052,0.477355924730238,0.0281983350643721
0.234257979216462,0.446802067200618,0.133602100469511,0.586699099995918,0.693894399682336,0.42312182190808,0.446429075040429,0.481103649836521,0.0991447148666351
0.209190898384638,0.65052546263516,0.205821614616979,0.690828157324554,0.795642033997528,0.444963617170214,0.452780187075542,0.459863997713072,0.197344926882142
0.230646019659387,0.467503463966365,0.261193089803684,0.656921202977761,0.767088981326194,0.466891475193557,0.416935023835731,0.43405166768252,0.250466408814302
0.149416526274788,0.457169073864734,0.136603787727143,0.610940674901411,0.694743657888744,0.442224486103487,0.320513046109338,0.319936550151681,0.122782348083391
0.094207116863277,0.342466872483361,0.110524141057725,0.543585967439842,0.718159762553423,0.470587870252271,0.454028773353642,0.39543720483996,0.0946284450561641
0.0777561042583638,0.424902664808484,0.102189813555628,0.633211595641883,0.833330118663015,0.435875529473598,0.645652048602575,0.680398708142891,0.07325802692443
0.196442764896866,0.651937702693959,0.242865329471585,0.640995962936722,0.778578561570983,0.475604169094694,0.506773516146335,0.53153399058514,0.238072454082187
0.103807491566915,0.368581123398558,0.128659770566606,0.656709366612086,0.759341387956564,0.386158185353494,0.373287814695987,0.364441781860794,0.113527084445554
0.168323009340802,0.378290966993969,0.221317989683952,0.577950663481011,0.771548875156999,0.484559003502494,0.570207677111619,0.593528376546752,0.18963024983334
0.338476389510972,0.575225877992096,0.356247498601386,0.631010655698928,0.862308621204443,0.550357244319989,0.55299195599559,0.518168069428057,0.34653503212048
0.27315458959873,0.431766452822753,0.298565068591542,0.604622329307956,0.741191434281182,0.343600990328765,0.456741101028592,0.406020533539231,0.279758736928828
0.198560239984245,0.32028325636009,0.210239463771722,0.526478605396009,0.638726685228821,0.343735182146676,0.402729586618365,0.362735710824041,0.190963310867147
0.0883111735967683,0.26446493069878,0.104767728162463,0.501895420173927,0.681270487479042,0.36844818057374,0.654084429199576,0.501868145733327,0.0455371212541299
0.37225522928339,0.476925507436186,0.389648075462764,0.595903433263974,0.741286675357351,0.42317392989992,0.534995442905958,0.508581876148853,0.375170343476919
0.249681659316872,0.421993089007184,0.264504652247688,0.598661156485028,0.683880436974436,0.400030508975855,0.438576063085199,0.435789163385494,0.179537579149272
0.139566352952551,0.277991640089551,0.101392481344923,0.497924692703717,0.651160390058259,0.442683512476472,0.294664844997156,0.407373739047352,0.0334864362151412
0.0639052347687889,0.280346331082254,0.174594175112308,0.442203863443246,0.534527502290841,0.426538867171615,0.174585360789622,0.25149332736681,0.19504702225255
0.157677680624394,0.625859265763566,0.148059238343528,0.738701063384512,0.863040438374594,0.423588716937551,0.753090441598959,0.606788697122098,0.110744895234085
0.352547906120355,0.51380783810897,0.396191100639442,0.591305072490328,0.750387149496897,0.48103582594302,0.564498547526305,0.493378814619838,0.399199214858676
0.358189483022096,0.475608908131344,0.415904183444911,0.725500048569773,0.757764209438456,0.404203737480508,0.532848505855792,0.459945364260253,0.4296243904142
0.316052699072468,0.427612273247043,0.330531087671825,0.735626131603354,0.77882191181667,0.41160039233942,0.424950105134707,0.410303648456206,0.33338408051746
0.260300216758469,0.437957736564582,0.299994523343715,0.702403447043937,0.782162486585948,0.457914879757526,0.450947571627158,0.657437187004338,0.282031561777113
0.296319468224133,0.463397245725427,0.276145085878249,0.627116009750839,0.813353776661957,0.470375455781221,0.630820348405624,0.589251949095652,0.239267979565146
0.430472353236344,0.580684042042407,0.431338030349098,0.624438939366627,0.899046978659122,0.481964252468766,0.610568300100666,0.575275912655401,0.442838244877935
0.371985129174202,0.508952141935546,0.376739878157298,0.590656452534378,0.883219809555746,0.455998100017433,0.61467518209222,0.504942945478072,0.344975164646641
0.270632041071432,0.486075081278493,0.290392539223263,0.556109342836253,0.767325993824072,0.473937684001885,0.477488628462092,0.420861215780796,0.231920542171201
0.144712875383402,0.376735449584645,0.136349499870513,0.5244138271115,0.63776125995911,0.488178342824473,0.351182999331228,0.29734396373004,0.00768568256628558
0.104697406282776,0.286999688740216,0.0747175467246262,0.570277442297242,0.667305260181873,0.441563408333572,0.337770697707775,0.43303215744333,0
0.116491466063775,0.253585269466816,0.142827220551186,0.499654137754068,0.698301953565442,0.439663393649339,0.497425630749274,0.297348292383245,0.0701484801918385
0.27183268385752,0.335759408444612,0.249039584084729,0.505589360069075,0.686290861607501,0.413554135137962,0.372719016104335,0.264800784941486,0.250053238330589
0.558138564071681,0.672318361601978,0.528665321091911,0.649040570432417,0.795699733909872,0.538055533080619,0.53578737589795,0.258645839761559,0.535096108180702
0.28660443952311,0.505795415381005,0.292298402763724,0.564375643037403,0.748366592704984,0.40681035394862,0.398037412189228,0.42486444918839,0.279981246832621
0.195443192155992,0.470148406679674,0.211461407242873,0.601692901653581,0.803483166244167,0.423867210280324,0.657617095538005,0.574755207434932,0.20764025918548
0.175382864290809,0.340666274080779,0.190092776955538,0.583215761747559,0.727498087800496,0.416328320087982,0.430343367935355,0.431829933788842,0.205723921945797
0.078702369974029,0.274363804045988,0.11539580649998,0.419257330221808,0.583049374456262,0.427090183428517,0.187915168203559,0.232509767152751,0.114726356907791
0.0754966579103804,0.348215099121038,0.08499193519807,0.444362005745732,0.66890120214479,0.408780968859572,0.432647745917721,0.364947795353938,0.0994516638406176
0.10992372152951,0.249246153268104,0.172932468310217,0.488219773709644,0.616596411816275,0.41568719409059,0.301769702952579,0.24557414926022,0.197730216271469
0.105027090499602,0.252154362314104,0.211318654469447,0.456863802110048,0.643673390176103,0.367482048730793,0.205685285236603,0.157048498569523,0.155914298647431
0.0837696313031983,0.255072723889675,0.0938805622662864,0.403084029446846,0.581997690154996,0.352939472592112,0.150499720887513,0.110745362714356,0.0590536567040209
0.321580346392818,0.659371998636142,0.253638433749957,0.580160553351616,0.74557881514156,0.374000433058022,0.48881463343432,0.365299997131955,0.277182071315086
0.430887764770522,0.479628792401143,0.545113639440296,0.603663213237639,0.834647909864122,0.414481259142339,0.647085492995542,0.578855227101577,0.54305042774998
0.453321179512392,0.549585801951826,0.585352310743743,0.703997679670591,0.940769853434836,0.484258313768184,0.809731475442072,0.724862030780907,0.648338943209601
0.405116730020176,0.467768767942076,0.370106875518201,0.569656264503821,0.770272818167956,0.479098669772753,0.597181913299617,0.519354980427225,0.36637727151742
0.332081412838434,0.403860378573589,0.333589432824707,0.521064552213191,0.688605980930466,0.433742666791314,0.541868063085671,0.458773391218477,0.363193795099379
0.249431378943794,0.327037200784657,0.242327591553879,0.559208373047001,0.686563142101773,0.373657348929584,0.388681797309197,0.289271211067132,0.239221438513949
0.140155010534382,0.258613041202937,0.154691252493807,0.459019403603728,0.634186548944619,0.351665642379326,0.314336140062285,0.201042406780571,0.183085665199572
0.108432213231926,0.241676106050919,0.126051166415201,0.428770250429075,0.601710077092885,0.368961145605584,0.274175798468527,0.165798344662349,0.115877621644085
0.0485236243243032,0.301847832823373,0.0892448637362632,0.487619725310805,0.621296494155967,0.398520997334973,0.253512692262458,0.220753291358196,0.108567536280724
0.053058479151998,0.530686241876098,0.122834855753021,0.542088114257346,0.665527047304068,0.376802784586564,0.354709388587227,0.327543431959454,0.135206128770567
0.113196165509842,0.318483371667846,0.170011758627631,0.554843020856233,0.670246392685805,0.339367738784614,0.281725030323679,0.204697877688455,0.195362924722733
0.0741173127610991,0.31928453650307,0.14332348119255,0.549167664044154,0.740830403906274,0.397851968831884,0.437762058600979,0.235298604576027,0.122705224544175
0.184888468967102,0.361695056916062,0.218517757875117,0.642968123030559,0.751500526919853,0.368952341988554,0.542172631835673,0.642929978781499,0.190307407497189
0.175810380352334,0.377700778503461,0.200645137763207,0.50947944897665,0.730782575642795,0.347852930378138,0.492385886522219,0.580808370383435,0.217287406896174
0.134215541642859,0.381276099740292,0.182703498292978,0.595752180200412,0.704419610948715,0.366880765613068,0.4257113949733,0.417935395932184,0.211977626793862
0.148379801342224,0.359394201094219,0.261572216304235,0.629131402848452,0.798468330507938,0.400671299529388,0.508032783099656,0.665215630503365,0.213950679025622
0.418412315023365,0.624997203593679,0.404922757824282,0.592564774806956,0.801260811422494,0.568891616658084,0.575284537844846,0.508055300660847,0.378515742928088
0.273482336091987,0.398322603703531,0.29287058077383,0.562931168251149,0.694964397790897,0.383961495555606,0.446353350373477,0.449267918578597,0.283841987971062
0.151111838128183,0.358402796768172,0.156473226625097,0.555088166083422,0.651023311282027,0.365940073975149,0.292002387832132,0.298357000616456,0.147001922867689
0.0652217983881131,0.281275028817928,0.0587017368415873,0.488769551920766,0.575517867597375,0.376325811967109,0.17906105616733,0.15014843265873,0.064948636461572
0.0221233861077758,0.262535443346103,0.0551698484474277,0.515787988190049,0.76584763207093,0.380438678419853,0.633231840035645,0.569573538338444,0.0504955096396591
0.159021793462798,0.316615677356307,0.138324122265019,0.592016541778717,0.772123486919362,0.304696486310149,0.657614262107959,0.543218420889539,0.145917675532213
0.281575961213754,0.582254754344845,0.338273178334742,0.699656936212306,0.813480324642138,0.397591635848684,0.50574803572016,0.503863983167655,0.325697737769111
0.238540787237991,0.428113836756225,0.301852807384436,0.630083042802968,0.734960143506309,0.336229358154333,0.43371273021115,0.424895891697368,0.299892644761395
0.134641773025774,0.423436942865443,0.224844389645606,0.550787989920797,0.686470952137303,0.380350995536174,0.390765082102793,0.433357498732745,0.205264649342745
